item_id,nb_days
[126335],[992]
[141300],[992]
[624407],[992]
[136860],[992]
[792780],[992]
[123793],[992]
[985499],[992]
[154002],[992]
[1197228 1626903 2650470 2329479  466944 1337205  474665 2527457],[992 914 908 908 868 851 833 648]
[136860],[992]
[1982904],[992]
[ 174086  265806 1940255],[992 363 123]
[1687082],[992]
[1831026],[992]
[1621234],[992]
[833599],[992]
[138431],[992]
[125465],[992]
[154002],[992]
[987052],[992]
[1832871],[992]
[1773356],[992]
[1260666],[992]
[1038630],[992]
[133584],[992]
[505772],[992]
[193179 721403 366475],[992 654 277]
[128959],[992]
[157448],[992]
[132738],[992]
[1429022],[992]
[1851598 1013498 1947410 2673990 2463317 2595491 2080312],[992 970 935 935 935 935 935]
[2673874],[992]
[755371],[992]
[2673990],[992]
[1982904 1099081  247465  472333  714374  714449],[992 634 370 342  95  95]
[185226],[992]
[147440],[992]
[1434272 2239596],[991 532]
[ 954303 1339601  276763 2268666  467817 2546173 2845075 2273596],[991 991 969 962 933 894 628 628]
[1662059 1501987],[991 991]
[1076484],[991]
[1420770],[991]
[1472909],[991]
[1805488],[991]
[1962198],[991]
[132738],[991]
[185226 187477],[991 929]
[136860 127865],[991 133]
[1337205 1962198],[991 789]
[1433766],[991]
[226072],[991]
[134849],[991]
[1172052],[991]
[123793 709832],[991 991]
[123373],[991]
[2673874 1057664],[991 833]
[1695279],[991]
[1675905  127865],[991 991]
[128959],[991]
[ 730008 1934214  987743],[991 991 716]
[550322],[991]
[154823],[991]
[1996590  693222  232383 1682362 1501987  417055],[991 991 782 782 782 760]
[ 617766 1246981  577391  690634],[991 991 889 886]
[1366699],[991]
[123793],[991]
[1316404],[991]
[1913010],[991]
[2821045],[991]
[1268360 1661761 2530612  762257 2004376],[991 918 918 909 609]
[1671970 2822800],[991 654]
[2829293  876394  221704 1286229],[991 788 788 573]
[1661761],[991]
[ 134849 1671970  176025 1992625 1899687  522755 1255302 1355618 1788819],[991 753 671 579 558 444 444 370 137]
[152836],[991]
[171284],[991]
[1896920 1082745],[991 850]
[781825],[991]
[191243],[991]
[1695279],[991]
[795320],[991]
[1278211],[991]
[1515649],[991]
[1980086],[991]
[ 132135 1678888  559634],[991 539 537]
[185182 166633],[991 990]
[126335],[991]
[145906],[991]
[125424],[991]
[263699],[991]
[755371],[991]
[ 140877 2829293],[991  91]
[2653183],[991]
[638318],[991]
[379201],[991]
[127495],[991]
[132738],[991]
[693185],[991]
[1980086 1213427],[991 776]
[ 125564 1730006],[991 501]
[126335],[991]
[ 693185 1817073],[991 985]
[123793 920927],[990 677]
[1831026  132135  123793],[990 990 990]
[1226293 1920477],[990 990]
[1484383  136110 1949394  126335 1625102  694477],[990 983 954 937 892 207]
[144051],[990]
[554095 921642 925104 606223 719301],[990 648 628  68  68]
[123373],[990]
[ 466944 2463317],[990 990]
[150752],[990]
[1108555  136110 1769937 1954806 1213427],[990 822 558 553 553]
[374312],[990]
[134015],[990]
[1171728  671761],[990 735]
[755371],[990]
[2829293 1014880  127865],[990 833 815]
[ 442171 2463317],[990 958]
[806803],[990]
[131117],[990]
[1770781],[990]
[2098200 2266220 1148823],[990 754 297]
[136860 704314],[990 254]
[182578],[990]
[127495 135459 152662],[990 985 763]
[ 168610  126335 1615177],[990 940  89]
[131117],[990]
[125465],[990]
[128730],[990]
[750005],[990]
[152998],[990]
[550322],[990]
[1719559 1422762 1309537],[990 749 749]
[137585],[990]
[145906],[990]
[1486197],[990]
[1076484],[990]
[1542250],[990]
[154823],[990]
[123373],[990]
[132738],[990]
[2673990],[990]
[184374],[990]
[124204],[990]
[123373],[990]
[982621],[990]
[123793],[990]
[1676837 1281064],[990 653]
[162634],[990]
[1018841],[990]
[284665],[990]
[1229740],[990]
[ 137585 1378631 1223725],[990 623 623]
[1949394],[990]
[358662],[990]
[268562],[990]
[193179 145417],[990 736]
[141688],[990]
[ 199457  384260  129831 1534987 1516843  815195 1730006  555308 1390469],[990 804 804 556 527 397 397  99  79]
[125465],[990]
[1676837],[990]
[173235],[990]
[1662059],[989]
[124204],[989]
[145906],[989]
[1962198 1000739],[989 713]
[145906],[989]
[169961],[989]
[914136],[989]
[432275],[989]
[1434272 2366148 2160087],[989 929 903]
[1076484],[989]
[576000],[989]
[172914],[989]
[1770781  168592],[989 758]
[984289],[989]
[ 125465 1126394],[989 418]
[166006],[989]
[162491],[989]
[136110],[989]
[1226293  755371 1630965],[989 783 749]
[ 123793 1205016  242782],[989 617 617]
[123793],[989]
[137585],[989]
[1090064],[989]
[142179 135750 532135],[989 790 729]
[ 753788 1226293],[989 472]
[1238932],[989]
[576000],[989]
[132738],[989]
[709832],[989]
[ 147440 1679360],[989 635]
[1076484],[989]
[1565667],[989]
[1687082],[989]
[123793],[988]
[134849],[988]
[1662059],[988]
[ 158028 1378631],[988 202]
[1210233],[988]
[ 160346 1534987],[988 988]
[127865 153475],[988 750]
[174086 172914],[988 629]
[432275],[988]
[1229740],[988]
[132135],[988]
[142179],[988]
[833599],[988]
[131533],[988]
[174086],[988]
[145906],[988]
[499195],[988]
[ 168012 1501987],[988 303]
[148690],[988]
[550322 166633 832622],[988 960 716]
[2236896],[988]
[2783742],[988]
[123793],[988]
[131698],[988]
[156607],[988]
[1114041],[988]
[1584000],[988]
[1769705],[988]
[168592],[988]
[145906 466944 987743],[988 579 390]
[1614071],[988]
[813428],[988]
[126335],[988]
[637670],[988]
[1687082],[988]
"[ 174086  182578  137585 1056939  846699  258206  188052  932347 1106101
 1314014  144051  331706 1431355  668280]",[988 938 757 694 592 585 580 550 501 501 468 320 318 196]
[ 532135 1844025],[988  84]
[125465],[988]
[146684],[988]
[1069879],[988]
[832622],[988]
[1325648 2923916],[988  21]
[948002],[988]
[638318],[988]
[987052],[988]
[227716],[988]
[1018841 1695279],[988 680]
[ 263699 1584000 1924050 1210991],[988 359 359 358]
[1609392  567453],[988 624]
[2530612],[988]
[131533],[988]
[1000270],[988]
[203856],[988]
[1662059],[988]
[1949394  276763],[988 894]
[1959943],[988]
[2653183  132738],[988 988]
[1515649],[988]
[1273589 1213752],[988 868]
[241461],[988]
[263699],[988]
[1962198 2303762],[988 799]
[1869763 2351339 2411425  887695  960906],[988 711 267  77  77]
[182578],[988]
[154002],[988]
[755371 136860],[988 648]
[ 172027 1662825],[988 760]
[903091],[988]
[ 141761 1841367],[987 455]
[1661761],[987]
[ 166633 1566348],[987 987]
[ 123373 1505709],[987  46]
[ 136110 1209909],[987 581]
[137585],[987]
[175496],[987]
[2673874],[987]
[132135],[987]
[174086],[987]
[136110],[987]
[168592],[987]
[1229740],[987]
[1869763],[987]
[127865],[987]
[2673874],[987]
[254960],[987]
[194182],[987]
[131117],[987]
[1176070],[987]
[1108555 1210991],[987 477]
[1213427],[987]
[1817073  153475],[987 987]
[1826136],[987]
[2783742],[987]
[1223725],[987]
[ 267405  145417 1693091 2339359 2393569  944012  127495 2579422],[987 963 963 963 917 909 699 651]
[126335],[987]
[838983],[987]
[195076],[987]
[127865 782051],[987 723]
[849468],[987]
[1238932],[987]
[144051],[987]
[1675905  582976],[987 987]
[128959],[987]
[166006],[987]
[2752000],[987]
[1773356],[987]
[2821045 2463317 2529948  753788],[987 850 850 761]
[1187659 1056939],[987 742]
[2087286],[987]
[507732],[987]
[985499],[987]
[166633],[987]
[128959],[987]
[161541 182578],[987 847]
[914136 693185],[987 807]
[ 532135  187477 1845636  507732 1312996 1769705],[987 987 987 839 839 603]
[136860],[987]
[638318 965768],[987 265]
[1187659],[987]
[ 183200 1109803],[987 711]
[545632],[987]
[131533],[987]
[177394 222318],[987 623]
[2783742 2163773],[987 572]
[1962198],[987]
[330238],[987]
[132738],[987]
[944766],[987]
[432275],[987]
[1979624],[987]
[1730182],[987]
[144051],[987]
[1851598],[987]
[141300],[987]
[150752],[987]
[1737394],[987]
[153475],[987]
[1213427],[987]
[1831026 1745124 1636573],[987 634 607]
[1082745],[987]
[1212992 2261828],[987 949]
[943243],[987]
[2673990],[987]
[1714731],[987]
[1714731],[987]
[148690],[987]
[1187659 1949394 1484078],[987 882 637]
[131533],[987]
[1429022],[987]
[1913010 1693091],[987 987]
[2673990  336097 1956527 1251617  955742 2781713],[987 824 711 240  34  28]
[ 156607 1769937],[987 974]
[203856],[987]
[1860491],[987]
[ 136860 1831026],[987 854]
[136860 516963],[987 846]
[1934214  360595 1549763 2097490 1327789 2710989],[987 754 725 328 328 328]
[125564],[987]
[166006],[987]
[129831],[987]
[134015],[987]
[153475],[987]
[1662059],[987]
[123793],[987]
[1730006],[987]
[1687082],[987]
[127495],[987]
[1250367],[987]
[2261828],[987]
[1229740],[987]
[1420770 1229740],[987 375]
[125564],[987]
[125465],[987]
[127865],[987]
[136860],[987]
[132738 668229 335248],[987 593 139]
"[1818228 2413111 1679420 2357523  369203 1636171  686884 1595305 2755732
  577391 1570102  773361 2016734]",[987 376 376 349 343 341 333 333 330 216 216 201 201]
[1076484],[987]
[2044701 1759585 1146727 2001228 2646149 2722274],[987 822 803 767 767 767]
[172027 668280],[987 258]
[ 188052  638318  903647 1944753],[987 809 705  42]
[1515339],[987]
[555063],[987]
[131698],[987]
[153475 815826 231418],[987 360 337]
[577391],[987]
[123793],[987]
[1048184 2337876],[987 979]
[322434],[987]
[126335],[986]
[466944],[986]
[ 187164 1449570 2757438 1787191],[986 977 609 609]
[ 985499  708064 1770781 1717057 1313942  504109  646512 1052971],[986 889 620 406  35  26   7   7]
[1063761],[986]
[1444142],[986]
[1509299],[986]
[538143],[986]
[755371],[986]
[613085],[986]
[131117],[986]
[1737394],[986]
[963476],[986]
[644425],[986]
[ 136110 1567312],[986 432]
[358662 133584 171284],[986 986 986]
[1769937  156607],[986 937]
[164593],[986]
[1676837],[986]
[1729232],[986]
[1992625],[986]
[603369],[986]
[1447941],[986]
[123373],[986]
[1172052],[986]
[134015],[986]
[130259],[986]
[ 124204 1069879 1031440 1447941],[986 823 556  97]
[123793],[986]
[188052],[986]
[ 176025 1522107 2419758 2475963  868096 1343855  928978],[986 712 675 675 636 626 265]
[123793],[986]
[180014],[986]
[1607671],[986]
[132738],[986]
[813428],[986]
[2303880  550590],[986 834]
[135459],[986]
[154002],[986]
[2701429  222467  354610 2696263  226564 2085253 2603758],[986 945 945 768 657 657 294]
[126335],[986]
[902478],[986]
[2673874],[986]
[ 127865 1949394],[986 526]
[982621],[986]
[1312996],[986]
[123793],[986]
[1449570  153475],[986 573]
[902200],[986]
[1522253 1522253 2122305  976594 1891015],[986 986 944 517 517]
[188052],[986]
[172027],[986]
[166006],[986]
[194232],[986]
[136110],[986]
[1213427],[986]
[1250367],[986]
[1859039],[986]
[ 131533 1924247  781825],[986 908 837]
[183200],[986]
[1433766],[986]
[1030312],[986]
[ 168610 1255234  661589],[986 986 945]
[144727],[986]
[693185],[986]
[131533],[986]
[432275],[986]
[755371],[986]
[730008],[986]
[130259],[986]
[2529948],[986]
[1313746],[986]
[131533],[986]
[ 144051  141761 1146287],[986 507 361]
[1982904],[986]
[982621],[986]
[1563416],[986]
[174258],[986]
[136860],[986]
[126335 578862],[986 178]
[432275],[986]
[1419083  131117],[986 972]
[136110],[986]
[1566348],[986]
[ 131533 1213427],[986 641]
[146684 451969],[986 699]
[1172052],[986]
[ 146684  620288 1083818],[986 726 584]
"[ 227716 1800249  754797  865225  194182  276763 1967750  382883 1191124
  396259  901186 1871026  232082 1459539 2854917 1814016  580227  476080]",[986 779 779 779 779 779 691 691 691 691 691 691 660 660 660 660 354 240]
[1992625],[986]
[ 550322 1869763 1729232  355463 1881176],[986 942 617  52  52]
[141761],[986]
[127865],[986]
[1662825],[986]
[943243],[986]
[1419083],[986]
[172027],[986]
[638318],[986]
[174086],[986]
[671761],[986]
[1869763],[986]
[1949394],[986]
[1959943],[985]
[709832 806803],[985 631]
[1472909],[985]
[1729496],[985]
[1018841],[985]
[ 131533 1076484],[985 433]
[532135],[985]
[987569],[985]
[1461091],[985]
[131533],[985]
[1030312],[985]
[152510],[985]
[166633 497910],[985  33]
[1584000],[985]
[144714],[985]
[131533],[985]
[1339136 1741645],[985 634]
[128730],[985]
[ 654025  397391 1206618  928978  403748],[985 478 198 198 198]
[123373],[985]
[127865 174086],[985 985]
[130259],[985]
[172027],[985]
[1238932],[985]
[2752000],[985]
[154002],[985]
[2396750  200393 2778191  474665 2548121 1766461 1346753 2814609],[985 985 945 721 708 621 214  88]
[1831026  168610  737598 1889597],[985 985 385 385]
[125465],[985]
[866304],[985]
[124204],[985]
[ 126335 1889597],[985  66]
[1676837],[985]
[166633 617766],[985 731]
[1662059],[985]
[1949394],[985]
[1695878],[985]
[ 183945 1896920 1812370],[985 676 334]
[131533],[985]
[1675905  134393 1869763],[985 931 893]
[141548],[985]
[545632 532135],[985 895]
[218606],[985]
[ 125424  944766 2673874 1749759 2252812],[985 938 784 762 591]
[1661761  331636],[985 752]
[123793],[985]
[131533],[985]
[1108555],[985]
[1076484],[985]
[280734],[985]
[1472909  960463  822724  141761],[985 977 977 930]
[1913010],[985]
[183945],[985]
[1962198  155381 1548554],[985 985 175]
[1325648],[985]
[ 432275 1675905  806803 2004376],[985 457 315  54]
[1103425],[985]
[136110],[985]
[1769705],[985]
[1730182],[985]
[ 987536 1287876],[985 985]
[166633 686720],[985 830]
[141548],[985]
[1175903],[985]
[2463317],[985]
[127865],[985]
[131533],[985]
[125465],[985]
[432275],[985]
[162634],[985]
[1339601 1596783],[985 809]
[177394],[985]
[140321],[985]
[126335],[985]
[1534987],[985]
[125465],[985]
[193179],[985]
[1076484],[985]
[2565135],[985]
[1980086],[985]
[ 531077 2031136  986296],[985 402 103]
[ 182578 2559484 1121351  616481  341976 1453730 1814016],[985 698 681 651 640 632 522]
[1158313 2396177],[985 915]
[ 127495  143094 1902682  266651  624407 1256434],[985 953 953 953 931 372]
[123793],[985]
[1472909],[985]
[162634],[985]
[644425],[985]
[1661761],[985]
[1729496],[985]
[126335],[985]
[144051],[985]
[1661761],[985]
[ 532135 1260666],[985 902]
[1662825 1232187],[985 908]
[985087],[985]
[136860],[985]
[1607852],[985]
[178058],[985]
[263699],[985]
[948002],[985]
[153475],[985]
[1869763 1031440],[985 645]
[133584],[985]
[1429022  618661],[985 964]
[1949394 1390212 1342040  655775  231133 1279220],[985 929 696 456  98  98]
[1924247 1146287],[985 797]
[925665],[985]
[2758175],[984]
[1429859],[984]
[1213427],[984]
[550322],[984]
[1108555 2656152  680249 1465348 1112955 1655531  234144 1504330 1933787],[984 927 903 902 893 853 628 181 181]
[305868],[984]
[ 197170 1048184 1005880 1247578 2064568  932347],[984 851 824 803 678 487]
[671761],[984]
[176490],[984]
[ 174086 1113191],[984 605]
[693185],[984]
[131117],[984]
[1447941],[984]
[162634],[984]
[172027],[984]
[141548],[984]
[1773356],[984]
[132135],[984]
[124204],[984]
[1197228 2937389 1225430],[984 252 223]
[532135],[984]
[ 127865 1076484],[984 974]
[948002],[984]
[130727],[984]
[154652],[984]
[1229740],[984]
[2273951],[984]
[1549763],[984]
[1676837],[984]
[247125],[984]
[755371],[984]
[2673990 1496586],[984 441]
[1390212  168610],[984 984]
[1934214],[984]
[1661761],[984]
[ 624407 1003076  548667 1053467],[984 833 662 646]
[1176070 1135080 1064397],[984 189 186]
[503009],[984]
[ 226072 1636171  578153  207710 1680252  265428],[984 833 833 790 790 151]
[138431],[984]
[1692935],[984]
[832622],[984]
[137585 432275 168610],[984 663 663]
[1542250],[984]
"[1748585 2393569 2393071 1715008 1113191 1566870  397183 1296364  390461
  866304  930824  160612  965325 1029668]",[984 834 834 664 608 482 457 457 446 446 241 192  14  11]
[144585],[984]
[1220393],[984]
[145906],[984]
[1112658 1213427 2577018],[984 889 860]
[1226293],[984]
[166633],[984]
[144585],[984]
[154652 193179],[984 780]
[1608617],[984]
[140321],[984]
[132738],[984]
[2673990],[984]
[241461],[984]
[1516223],[984]
[218606],[984]
[730008],[984]
[138431],[984]
[132738],[984]
[337018],[984]
[ 442171 1308013 1175903],[984 929 789]
[1934214],[984]
[2236896 1895348 1209909 1517307],[984 601 601 128]
[1709498],[984]
[356619],[984]
[2560442  551782 2846069],[984 716 708]
[1729232],[984]
[865225],[984]
[136860],[984]
[166633],[984]
[254960],[984]
[ 182578 2029039],[984 707]
[1702526],[984]
[1501987],[984]
[693185],[984]
[1661761 1956527  555308],[983 588 357]
[168592 561264],[983 496]
[595048],[983]
[172027 152836],[983 983]
"[1545760  986296  823534 1359622 2127264 2867662 1871026 2269659 1995373
 1863819]",[983 983 763 763 763 675 675 675 616 489]
[ 432275 1082384],[983 228]
[149655],[983]
[1608617],[983]
[499195],[983]
[1962198 1693091],[983 983]
[195124],[983]
[1676837],[983]
[1339136],[983]
[755371],[983]
[138431],[983]
[169179 130727],[983 983]
[554095],[983]
[624407],[983]
[2684666  694477  341450],[983 877 441]
[765872],[983]
[1512783],[983]
[172027],[983]
[ 182578 1493246],[983 424]
[136860 128959],[983 983]
[2653183],[983]
[2063202 1695279 1430716],[983 731 194]
[208647 960463],[983 983]
[1213427  756020 1457171],[983 980 197]
[1695878  154823 1528337  127865 1992625  652189  276763  206536],[983 865 769 656 474 467 467 364]
[152836 833666],[983 295]
[466603],[983]
[1325648],[983]
[178753 987052],[983 983]
[ 164593 1295171],[983 462]
[379201],[983]
[1697200],[983]
[1229740],[983]
[1453669],[983]
[164051],[983]
[125465],[983]
[1869763],[983]
[132738],[983]
[166633],[983]
[131533],[983]
[1687082 2625924],[983 851]
[172027],[983]
[1449570],[983]
[125465 638318],[983 722]
[1468203],[983]
[865225],[983]
[2783742 1309537  405258  918397],[983 432 118  47]
[ 139086  985499  527885  187477  551782 2957481 2885734 2204233 1591403],[983 763 675 675 675 675 675 675 675]
[1992625  147594],[983 980]
[330238],[983]
[143094],[983]
[ 128730 1225430],[983 127]
[131533],[983]
[1510617 1621234],[983 983]
[131533],[983]
[123793],[983]
[1068027],[983]
[177394],[983]
[166633],[983]
[1486197],[983]
[617013],[983]
[ 136860  128730  730008  144051  241461 1962198 1009546 1783282 1017726],[983 981 955 798 648 648 618 618 579]
[1859039],[983]
[925665],[983]
[ 618661 1246981],[983 976]
[534314],[983]
[1729232],[983]
[125564],[983]
[1238932],[983]
[1959943 1250367],[982 973]
[693185],[982]
[ 644425 1697200 2303880 2529948 1261393],[982 833 765 676 650]
[ 137585 1501987],[982 834]
[1869763],[982]
[642677],[982]
[1609392],[982]
[123373],[982]
[1608617],[982]
[1048184],[982]
[828847],[982]
[432268 160612],[982 524]
[1482569],[982]
[1851598],[982]
[865225],[982]
[200269 197170 129831],[982 950 781]
[2273951],[982]
[131698],[982]
[729362],[982]
[131533],[982]
[137585],[982]
[135750 148089],[982 982]
[ 125564 1980086],[982 980]
[ 136110 2829293],[982 938]
[130259],[982]
[1949394],[982]
[132738],[982]
[143094],[982]
[838207],[982]
[154002],[981]
[1063761],[981]
[ 268562 1509299 1481998],[981 981 981]
[138431],[981]
[123373],[981]
[1113191],[981]
[224876],[981]
[723450],[981]
[127865],[981]
[ 191243 1849737],[981 610]
[1366699],[981]
[1187659],[981]
"[1550255  125424 1108555  123793 1068027  182578 1598962 2642307  914568
  909677]",[981 981 567 567 567 567 567 393 393 391]
[1665000],[981]
[285225],[981]
[154823],[981]
[1429859 1429022],[981 981]
[131533],[981]
[1858651],[981]
[709832],[981]
[1099773],[981]
